quid,model,response,similarity_to_centroid,pairwise_mean_micro,similarity_to_human_centroid,avg_centroid_similarity,avg_human_model_centroid_distance,questionnaire,question_type,model_domain
76,human,29,0.8295245,0.3909858,0.8295245,0.6376531,0.6376531,bi,combined,human
76,human,30,0.35823008,0.3909858,0.35823008,0.6376531,0.6376531,bi,combined,human
76,human,31,0.55521256,0.3909858,0.55521256,0.6376531,0.6376531,bi,combined,human
76,human,32,0.55521256,0.3909858,0.55521256,0.6376531,0.6376531,bi,combined,human
76,human,33,0.55521256,0.3909858,0.55521256,0.6376531,0.6376531,bi,combined,human
76,human,34,0.55521256,0.3909858,0.55521256,0.6376531,0.6376531,bi,combined,human
76,human,35,0.5829281,0.3909858,0.5829281,0.6376531,0.6376531,bi,combined,human
76,human,36,0.41791892,0.3909858,0.41791892,0.6376531,0.6376531,bi,combined,human
76,human,37,0.74028385,0.3909858,0.74028385,0.6376531,0.6376531,bi,combined,human
76,human,38,0.55521256,0.3909858,0.55521256,0.6376531,0.6376531,bi,combined,human
76,human,39,0.49359167,0.3909858,0.49359167,0.6376531,0.6376531,bi,combined,human
76,llama-3.2-3B-standard,1,0.87308884,0.63733023,0.6344572,0.84253454,0.59794575,bi,combined,general
76,llama-3.2-3B-standard,2,0.69264644,0.63733023,0.50443774,0.84253454,0.59794575,bi,combined,general
76,llama-3.2-3B-standard,3,0.896235,0.63733023,0.7297944,0.84253454,0.59794575,bi,combined,general
76,llama-3.2-3B-standard,4,0.8623456,0.63733023,0.5327649,0.84253454,0.59794575,bi,combined,general
76,llama-3.2-3B-standard,5,0.88835657,0.63733023,0.5882744,0.84253454,0.59794575,bi,combined,general
76,mistral-7B-medical,1,0.8319149,0.5865463,0.589137,0.8180691,0.6104311,bi,combined,biomedical
76,mistral-7B-medical,2,0.85289025,0.5865463,0.68936515,0.8180691,0.6104311,bi,combined,biomedical
76,mistral-7B-medical,3,0.79380745,0.5865463,0.70162684,0.8180691,0.6104311,bi,combined,biomedical
76,mistral-7B-medical,4,0.85803986,0.5865463,0.58548343,0.8180691,0.6104311,bi,combined,biomedical
76,mistral-7B-medical,5,0.7536928,0.5865463,0.48654306,0.8180691,0.6104311,bi,combined,biomedical
76,qwen2.5-7B-standard,1,0.9305122,0.74147844,0.6868968,0.89060813,0.6453429,bi,combined,general
76,qwen2.5-7B-standard,2,0.8960554,0.74147844,0.62814295,0.89060813,0.6453429,bi,combined,general
76,qwen2.5-7B-standard,3,0.8104024,0.74147844,0.6216432,0.89060813,0.6453429,bi,combined,general
76,qwen2.5-7B-standard,4,0.88756585,0.74147844,0.65747565,0.89060813,0.6453429,bi,combined,general
76,qwen2.5-7B-standard,5,0.9285049,0.74147844,0.63255566,0.89060813,0.6453429,bi,combined,general
76,llama-3.2-1B-standard,1,0.5936552,0.2446188,0.3133165,0.629043,0.42221093,bi,combined,general
76,llama-3.2-1B-standard,2,0.6758054,0.2446188,0.63414025,0.629043,0.42221093,bi,combined,general
76,llama-3.2-1B-standard,3,0.49905246,0.2446188,0.11341093,0.629043,0.42221093,bi,combined,general
76,llama-3.2-1B-standard,4,0.79609275,0.2446188,0.68275535,0.629043,0.42221093,bi,combined,general
76,llama-3.2-1B-standard,5,0.58060914,0.2446188,0.36743173,0.629043,0.42221093,bi,combined,general
76,llama-3.2-1B-medical,1,0.7936313,0.4417706,0.4755286,0.74391955,0.40881842,bi,combined,biomedical
76,llama-3.2-1B-medical,2,0.8368268,0.4417706,0.43857437,0.74391955,0.40881842,bi,combined,biomedical
76,llama-3.2-1B-medical,3,0.7727084,0.4417706,0.42523146,0.74391955,0.40881842,bi,combined,biomedical
76,llama-3.2-1B-medical,4,0.6335119,0.4417706,0.29490602,0.74391955,0.40881842,bi,combined,biomedical
76,llama-3.2-1B-medical,5,0.6829196,0.4417706,0.4098516,0.74391955,0.40881842,bi,combined,biomedical
76,qwen2.5-7B-medical,1,0.9256477,0.80812323,0.67801344,0.9200536,0.64746106,bi,combined,biomedical
76,qwen2.5-7B-medical,2,0.8835958,0.80812323,0.5798057,0.9200536,0.64746106,bi,combined,biomedical
76,qwen2.5-7B-medical,3,0.9273293,0.80812323,0.67755616,0.9200536,0.64746106,bi,combined,biomedical
76,qwen2.5-7B-medical,4,0.93611693,0.80812323,0.6523707,0.9200536,0.64746106,bi,combined,biomedical
76,qwen2.5-7B-medical,5,0.92757803,0.80812323,0.6495589,0.9200536,0.64746106,bi,combined,biomedical
76,gemma3-4B-standard,1,0.8626205,0.34272048,0.5638319,0.71206766,0.50155276,bi,combined,general
76,gemma3-4B-standard,2,0.82536674,0.34272048,0.49527258,0.71206766,0.50155276,bi,combined,general
76,gemma3-4B-standard,3,0.79779994,0.34272048,0.6244092,0.71206766,0.50155276,bi,combined,general
76,gemma3-4B-standard,4,0.3624834,0.34272048,0.32269737,0.71206766,0.50155276,bi,combined,general
76,flanT5-base-standard,1,0.8828069,0.4903275,0.43142492,0.7695856,0.37862974,bi,combined,general
76,flanT5-base-standard,2,0.8217269,0.4903275,0.4386549,0.7695856,0.37862974,bi,combined,general
76,flanT5-base-standard,3,0.6278497,0.4903275,0.3722158,0.7695856,0.37862974,bi,combined,general
76,flanT5-base-standard,4,0.897431,0.4903275,0.43486536,0.7695856,0.37862974,bi,combined,general
76,flanT5-base-standard,5,0.6181135,0.4903275,0.21598773,0.7695856,0.37862974,bi,combined,general
76,flanT5-base-medical,1,0.7215388,0.42365927,0.20172346,0.7341168,0.38916352,bi,combined,biomedical
76,flanT5-base-medical,2,0.82076335,0.42365927,0.4995247,0.7341168,0.38916352,bi,combined,biomedical
76,flanT5-base-medical,3,0.6555909,0.42365927,0.40775633,0.7341168,0.38916352,bi,combined,biomedical
76,flanT5-base-medical,4,0.7597515,0.42365927,0.34247318,0.7341168,0.38916352,bi,combined,biomedical
76,flanT5-base-medical,5,0.71293926,0.42365927,0.49433997,0.7341168,0.38916352,bi,combined,biomedical
76,llama-3.3-70B-standard,1,0.9659595,0.89884794,0.70851916,0.9586859,0.67956877,bi,combined,general
76,llama-3.3-70B-standard,2,0.95368606,0.89884794,0.68466663,0.9586859,0.67956877,bi,combined,general
76,llama-3.3-70B-standard,3,0.9643656,0.89884794,0.6516387,0.9586859,0.67956877,bi,combined,general
76,llama-3.3-70B-standard,4,0.94626224,0.89884794,0.6558752,0.9586859,0.67956877,bi,combined,general
76,llama-3.3-70B-standard,5,0.9631558,0.89884794,0.69714415,0.9586859,0.67956877,bi,combined,general
76,ministral-8B-standard,1,0.89461434,0.8024562,0.53629494,0.9175865,0.62679636,bi,combined,general
76,ministral-8B-standard,2,0.9295685,0.8024562,0.6370071,0.9175865,0.62679636,bi,combined,general
76,ministral-8B-standard,3,0.9181169,0.8024562,0.60900706,0.9175865,0.62679636,bi,combined,general
76,ministral-8B-standard,4,0.92651725,0.8024562,0.7048061,0.9175865,0.62679636,bi,combined,general
76,ministral-8B-standard,5,0.9191154,0.8024562,0.64686644,0.9175865,0.62679636,bi,combined,general
76,mistral-7B-standard,1,0.8170464,0.5557275,0.7044214,0.80285865,0.64314723,bi,combined,general
76,mistral-7B-standard,2,0.7382293,0.5557275,0.63766384,0.80285865,0.64314723,bi,combined,general
76,mistral-7B-standard,3,0.8073439,0.5557275,0.63512796,0.80285865,0.64314723,bi,combined,general
76,mistral-7B-standard,4,0.84288263,0.5557275,0.6373416,0.80285865,0.64314723,bi,combined,general
76,mistral-7B-standard,5,0.80879104,0.5557275,0.60118127,0.80285865,0.64314723,bi,combined,general
76,phi-4-mini-standard,1,0.7949728,0.23855682,0.27228516,0.6251763,0.27751768,bi,combined,general
76,phi-4-mini-standard,2,0.41359335,0.23855682,0.124995455,0.6251763,0.27751768,bi,combined,general
76,phi-4-mini-standard,3,0.56422263,0.23855682,0.20019433,0.6251763,0.27751768,bi,combined,general
76,phi-4-mini-standard,4,0.74355227,0.23855682,0.32437915,0.6251763,0.27751768,bi,combined,general
76,phi-4-mini-standard,5,0.6095408,0.23855682,0.46573433,0.6251763,0.27751768,bi,combined,general
76,bloom-6B4-german-standard,1,0.67156714,0.32952705,0.56268257,0.6808976,0.468319,bi,combined,general
76,bloom-6B4-german-standard,2,0.78554165,0.32952705,0.47184032,0.6808976,0.468319,bi,combined,general
76,bloom-6B4-german-standard,3,0.6406516,0.32952705,0.5031797,0.6808976,0.468319,bi,combined,general
76,bloom-6B4-german-standard,4,0.5697906,0.32952705,0.2762594,0.6808976,0.468319,bi,combined,general
76,bloom-6B4-german-standard,5,0.7369372,0.32952705,0.52763295,0.6808976,0.468319,bi,combined,general
76,Mistral-124B-large-standard,1,0.9735166,0.86087704,0.6700978,0.94270974,0.66424555,bi,combined,general
76,Mistral-124B-large-standard,2,0.96081513,0.86087704,0.6597012,0.94270974,0.66424555,bi,combined,general
76,Mistral-124B-large-standard,3,0.94711256,0.86087704,0.67007744,0.94270974,0.66424555,bi,combined,general
76,Mistral-124B-large-standard,4,0.8689978,0.86087704,0.66147554,0.94270974,0.66424555,bi,combined,general
76,Mistral-124B-large-standard,5,0.96310675,0.86087704,0.6598757,0.94270974,0.66424555,bi,combined,general
76,R1-Qwen-8B-standard,1,0.7215737,0.43849945,0.53092825,0.7421588,0.5068529,bi,combined,general
76,R1-Qwen-8B-standard,2,0.65517485,0.43849945,0.46181482,0.7421588,0.5068529,bi,combined,general
76,R1-Qwen-8B-standard,3,0.83168584,0.43849945,0.67046535,0.7421588,0.5068529,bi,combined,general
76,R1-Qwen-8B-standard,4,0.8137984,0.43849945,0.5641811,0.7421588,0.5068529,bi,combined,general
76,R1-Qwen-8B-standard,5,0.6885612,0.43849945,0.3068751,0.7421588,0.5068529,bi,combined,general
76,biogpt-medical,1,0.6854435,0.45100546,0.23026928,0.74886864,0.2561169,bi,combined,biomedical
76,biogpt-medical,2,0.77572215,0.45100546,0.34994617,0.74886864,0.2561169,bi,combined,biomedical
76,biogpt-medical,3,0.7904194,0.45100546,0.24076746,0.74886864,0.2561169,bi,combined,biomedical
76,biogpt-medical,4,0.76974255,0.45100546,0.2706924,0.74886864,0.2561169,bi,combined,biomedical
76,biogpt-medical,5,0.7230158,0.45100546,0.1889092,0.74886864,0.2561169,bi,combined,biomedical
76,biogpt-medtext-347M-medical,1,0.716349,0.34424773,0.1195789,0.7502212,0.21602105,bi,combined,biomedical
76,biogpt-medtext-347M-medical,2,0.76655173,0.34424773,0.2651419,0.7502212,0.21602105,bi,combined,biomedical
76,biogpt-medtext-347M-medical,3,0.76776284,0.34424773,0.26334232,0.7502212,0.21602105,bi,combined,biomedical
77,human,1,0.55011356,0.41241378,0.55011356,0.6538196,0.6538196,bi,combined,human
77,human,2,0.8325206,0.41241378,0.8325206,0.6538196,0.6538196,bi,combined,human
77,human,3,0.53028715,0.41241378,0.53028715,0.6538196,0.6538196,bi,combined,human
77,human,4,0.828838,0.41241378,0.828838,0.6538196,0.6538196,bi,combined,human
77,human,5,0.6576227,0.41241378,0.6576227,0.6538196,0.6538196,bi,combined,human
77,human,6,0.7977729,0.41241378,0.7977729,0.6538196,0.6538196,bi,combined,human
77,human,7,0.5418131,0.41241378,0.5418131,0.6538196,0.6538196,bi,combined,human
77,human,8,0.71321535,0.41241378,0.71321535,0.6538196,0.6538196,bi,combined,human
77,human,9,0.4982397,0.41241378,0.4982397,0.6538196,0.6538196,bi,combined,human
77,human,10,0.7062237,0.41241378,0.7062237,0.6538196,0.6538196,bi,combined,human
77,human,11,0.5677837,0.41241378,0.5677837,0.6538196,0.6538196,bi,combined,human
77,human,12,0.6734028,0.41241378,0.6734028,0.6538196,0.6538196,bi,combined,human
77,human,13,0.6935962,0.41241378,0.6935962,0.6538196,0.6538196,bi,combined,human
77,human,14,0.7747704,0.41241378,0.7747704,0.6538196,0.6538196,bi,combined,human
77,human,15,0.42263892,0.41241378,0.42263892,0.6538196,0.6538196,bi,combined,human
77,human,16,0.7013573,0.41241378,0.7013573,0.6538196,0.6538196,bi,combined,human
77,human,17,0.65962034,0.41241378,0.65962034,0.6538196,0.6538196,bi,combined,human
77,human,18,0.6734028,0.41241378,0.6734028,0.6538196,0.6538196,bi,combined,human
77,human,19,0.7426603,0.41241378,0.7426603,0.6538196,0.6538196,bi,combined,human
77,human,20,0.6437305,0.41241378,0.6437305,0.6538196,0.6538196,bi,combined,human
77,human,21,0.56861204,0.41241378,0.56861204,0.6538196,0.6538196,bi,combined,human
77,human,22,0.60624486,0.41241378,0.60624486,0.6538196,0.6538196,bi,combined,human
77,human,23,0.73450077,0.41241378,0.73450077,0.6538196,0.6538196,bi,combined,human
77,human,24,0.6024741,0.41241378,0.6024741,0.6538196,0.6538196,bi,combined,human
77,human,25,0.6055385,0.41241378,0.6055385,0.6538196,0.6538196,bi,combined,human
77,human,26,0.71610487,0.41241378,0.71610487,0.6538196,0.6538196,bi,combined,human
77,human,27,0.52841306,0.41241378,0.52841306,0.6538196,0.6538196,bi,combined,human
77,human,28,0.6734028,0.41241378,0.6734028,0.6538196,0.6538196,bi,combined,human
77,human,29,0.6089188,0.41241378,0.6089188,0.6538196,0.6538196,bi,combined,human
77,human,30,0.70193416,0.41241378,0.70193416,0.6538196,0.6538196,bi,combined,human
77,human,31,0.6436321,0.41241378,0.6436321,0.6538196,0.6538196,bi,combined,human
77,human,32,0.5761367,0.41241378,0.5761367,0.6538196,0.6538196,bi,combined,human
77,human,33,0.745654,0.41241378,0.745654,0.6538196,0.6538196,bi,combined,human
77,human,34,0.5780475,0.41241378,0.5780475,0.6538196,0.6538196,bi,combined,human
77,human,35,0.60979533,0.41241378,0.60979533,0.6538196,0.6538196,bi,combined,human
77,human,36,0.6102959,0.41241378,0.6102959,0.6538196,0.6538196,bi,combined,human
77,human,37,0.7412436,0.41241378,0.7412436,0.6538196,0.6538196,bi,combined,human
77,human,38,0.66886663,0.41241378,0.66886663,0.6538196,0.6538196,bi,combined,human
77,human,39,0.76953894,0.41241378,0.76953894,0.6538196,0.6538196,bi,combined,human
77,mistral-7B-medical,1,0.7763159,0.43843102,0.61188436,0.7421219,0.51338035,bi,combined,biomedical
77,mistral-7B-medical,2,0.7631384,0.43843102,0.6174434,0.7421219,0.51338035,bi,combined,biomedical
77,mistral-7B-medical,3,0.8427223,0.43843102,0.67290145,0.7421219,0.51338035,bi,combined,biomedical
77,mistral-7B-medical,4,0.51794004,0.43843102,0.11001234,0.7421219,0.51338035,bi,combined,biomedical
77,mistral-7B-medical,5,0.81049275,0.43843102,0.5546603,0.7421219,0.51338035,bi,combined,biomedical
77,Mistral-124B-large-standard,1,0.9098271,0.7883934,0.67892337,0.9114355,0.71869516,bi,combined,general
77,Mistral-124B-large-standard,2,0.8943664,0.7883934,0.74925876,0.9114355,0.71869516,bi,combined,general
77,Mistral-124B-large-standard,3,0.9582555,0.7883934,0.7370281,0.9114355,0.71869516,bi,combined,general
77,Mistral-124B-large-standard,4,0.8976572,0.7883934,0.7538614,0.9114355,0.71869516,bi,combined,general
77,Mistral-124B-large-standard,5,0.8970713,0.7883934,0.674404,0.9114355,0.71869516,bi,combined,general
77,ministral-8B-standard,1,0.96207064,0.8103994,0.7536854,0.9210426,0.72768825,bi,combined,general
77,ministral-8B-standard,2,0.96555376,0.8103994,0.7308665,0.9210426,0.72768825,bi,combined,general
77,ministral-8B-standard,3,0.84059066,0.8103994,0.70091593,0.9210426,0.72768825,bi,combined,general
77,ministral-8B-standard,4,0.88635933,0.8103994,0.6748735,0.9210426,0.72768825,bi,combined,general
77,ministral-8B-standard,5,0.9506389,0.8103994,0.77810025,0.9210426,0.72768825,bi,combined,general
77,llama-3.3-70B-standard,1,0.96562254,0.8398832,0.7030354,0.9337594,0.7092142,bi,combined,general
77,llama-3.3-70B-standard,2,0.9585266,0.8398832,0.720646,0.9337594,0.7092142,bi,combined,general
77,llama-3.3-70B-standard,3,0.8937278,0.8398832,0.72197163,0.9337594,0.7092142,bi,combined,general
77,llama-3.3-70B-standard,4,0.8945583,0.8398832,0.6602024,0.9337594,0.7092142,bi,combined,general
77,llama-3.3-70B-standard,5,0.9563619,0.8398832,0.7402152,0.9337594,0.7092142,bi,combined,general
77,llama-3.2-3B-standard,1,0.65329397,0.4452929,0.12256913,0.74581116,0.43412957,bi,combined,general
77,llama-3.2-3B-standard,2,0.7572435,0.4452929,0.7326534,0.74581116,0.43412957,bi,combined,general
77,llama-3.2-3B-standard,3,0.77372026,0.4452929,0.26072294,0.74581116,0.43412957,bi,combined,general
77,llama-3.2-3B-standard,4,0.80045146,0.4452929,0.32339928,0.74581116,0.43412957,bi,combined,general
77,llama-3.2-3B-standard,5,0.7443465,0.4452929,0.7313031,0.74581116,0.43412957,bi,combined,general
77,llama-3.2-1B-standard,1,0.78784275,0.31179348,0.4158306,0.67039907,0.38425508,bi,combined,general
77,llama-3.2-1B-standard,2,0.48323515,0.31179348,0.16824806,0.67039907,0.38425508,bi,combined,general
77,llama-3.2-1B-standard,3,0.74905276,0.31179348,0.43329376,0.67039907,0.38425508,bi,combined,general
77,llama-3.2-1B-standard,4,0.49614468,0.31179348,0.3091773,0.67039907,0.38425508,bi,combined,general
77,llama-3.2-1B-standard,5,0.83571976,0.31179348,0.59472567,0.67039907,0.38425508,bi,combined,general
77,qwen2.5-7B-standard,1,0.8966472,0.7086705,0.67618424,0.8757491,0.6589957,bi,combined,general
77,qwen2.5-7B-standard,2,0.9200807,0.7086705,0.7336006,0.8757491,0.6589957,bi,combined,general
77,qwen2.5-7B-standard,3,0.9198314,0.7086705,0.6170376,0.8757491,0.6589957,bi,combined,general
77,qwen2.5-7B-standard,4,0.7068655,0.7086705,0.581414,0.8757491,0.6589957,bi,combined,general
77,qwen2.5-7B-standard,5,0.9353206,0.7086705,0.68674207,0.8757491,0.6589957,bi,combined,general
77,mistral-7B-standard,1,0.8986059,0.52711844,0.64966714,0.7884763,0.59841675,bi,combined,general
77,mistral-7B-standard,2,0.40296277,0.52711844,0.28363767,0.7884763,0.59841675,bi,combined,general
77,mistral-7B-standard,3,0.8755448,0.52711844,0.69516516,0.7884763,0.59841675,bi,combined,general
77,mistral-7B-standard,4,0.8852637,0.52711844,0.6687995,0.7884763,0.59841675,bi,combined,general
77,mistral-7B-standard,5,0.8800042,0.52711844,0.69481444,0.7884763,0.59841675,bi,combined,general
77,phi-4-mini-standard,1,0.8514284,0.47477588,0.7777871,0.76145965,0.61709213,bi,combined,general
77,phi-4-mini-standard,2,0.83659184,0.47477588,0.7315886,0.76145965,0.61709213,bi,combined,general
77,phi-4-mini-standard,3,0.61729515,0.47477588,0.39488792,0.76145965,0.61709213,bi,combined,general
77,phi-4-mini-standard,4,0.61374855,0.47477588,0.44697216,0.76145965,0.61709213,bi,combined,general
77,phi-4-mini-standard,5,0.8882342,0.47477588,0.7342249,0.76145965,0.61709213,bi,combined,general
77,qwen2.5-7B-medical,1,0.9551761,0.87162703,0.6975502,0.9472601,0.6942104,bi,combined,biomedical
77,qwen2.5-7B-medical,2,0.94934773,0.87162703,0.72326547,0.9472601,0.6942104,bi,combined,biomedical
77,qwen2.5-7B-medical,3,0.95704293,0.87162703,0.6703987,0.9472601,0.6942104,bi,combined,biomedical
77,qwen2.5-7B-medical,4,0.96145296,0.87162703,0.6668499,0.9472601,0.6942104,bi,combined,biomedical
77,qwen2.5-7B-medical,5,0.9132805,0.87162703,0.71298784,0.9472601,0.6942104,bi,combined,biomedical
77,llama-3.2-1B-medical,1,0.6982304,0.4107325,0.51930547,0.7270392,0.49090523,bi,combined,biomedical
77,llama-3.2-1B-medical,2,0.8188364,0.4107325,0.6870916,0.7270392,0.49090523,bi,combined,biomedical
77,llama-3.2-1B-medical,3,0.6189826,0.4107325,0.27109143,0.7270392,0.49090523,bi,combined,biomedical
77,llama-3.2-1B-medical,4,0.66259664,0.4107325,0.3357376,0.7270392,0.49090523,bi,combined,biomedical
77,llama-3.2-1B-medical,5,0.8365501,0.4107325,0.64130014,0.7270392,0.49090523,bi,combined,biomedical
77,biogpt-medtext-347M-medical,1,0.6368543,0.40749806,0.5041951,0.7252575,0.29672122,bi,combined,biomedical
77,biogpt-medtext-347M-medical,2,0.7542604,0.40749806,0.13800973,0.7252575,0.29672122,bi,combined,biomedical
77,biogpt-medtext-347M-medical,3,0.81462413,0.40749806,0.23619226,0.7252575,0.29672122,bi,combined,biomedical
77,biogpt-medtext-347M-medical,4,0.7839487,0.40749806,0.34759474,0.7252575,0.29672122,bi,combined,biomedical
77,biogpt-medtext-347M-medical,5,0.6366002,0.40749806,0.25761425,0.7252575,0.29672122,bi,combined,biomedical
77,biogpt-medical,1,0.6885829,0.48667446,0.24535036,0.7676845,0.28353855,bi,combined,biomedical
77,biogpt-medical,2,0.8138237,0.48667446,0.26974314,0.7676845,0.28353855,bi,combined,biomedical
77,biogpt-medical,3,0.83046395,0.48667446,0.32746714,0.7676845,0.28353855,bi,combined,biomedical
77,biogpt-medical,4,0.6698323,0.48667446,0.22042516,0.7676845,0.28353855,bi,combined,biomedical
77,biogpt-medical,5,0.83571976,0.48667446,0.354707,0.7676845,0.28353855,bi,combined,biomedical
77,R1-Qwen-8B-standard,1,0.70897967,0.37960052,0.63538575,0.7097044,0.5059745,bi,combined,general
77,R1-Qwen-8B-standard,2,0.8631002,0.37960052,0.6362244,0.7097044,0.5059745,bi,combined,general
77,R1-Qwen-8B-standard,3,0.7214575,0.37960052,0.6607497,0.7097044,0.5059745,bi,combined,general
77,R1-Qwen-8B-standard,4,0.6517145,0.37960052,0.40403762,0.7097044,0.5059745,bi,combined,general
77,R1-Qwen-8B-standard,5,0.6032702,0.37960052,0.19347492,0.7097044,0.5059745,bi,combined,general
77,bloom-6B4-german-standard,1,0.34858078,0.28862607,0.040828083,0.6564304,0.29899538,bi,combined,general
77,bloom-6B4-german-standard,2,0.76409215,0.28862607,0.45240897,0.6564304,0.29899538,bi,combined,general
77,bloom-6B4-german-standard,3,0.8201436,0.28862607,0.42499268,0.6564304,0.29899538,bi,combined,general
77,bloom-6B4-german-standard,4,0.78543884,0.28862607,0.42528328,0.6564304,0.29899538,bi,combined,general
